"Ad name",Platform,Placement,"Device platform","Ad delivery","Attribution setting",Results,"Result indicator",Reach,Frequency,"Cost per results","Ad set budget","Ad set budget type","Amount spent (EGP)",Ends,"Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions) (EGP)","Link clicks",shop_clicks,"CPC (cost per link click) (EGP)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (EGP)","Landing page views","Cost per landing page view (EGP)","Messaging conversations started","Ad ID","Ad set name","Campaign ID","Campaign name","Ad set ID","Reporting starts","Reporting ends",Bid,"Bid type",Objective,"Cost per messaging conversation started (EGP)"
"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",,,4,1,,"Using campaign budget",0,0.01,Ongoing,-,-,-,4,2.5,,,,,0,0,0,,,,120243228740780517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739110517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739560517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",Instagram,Feed,In-app,not_delivering,"7-day click or 1-day view",,,45,1.088889,,"Using campaign budget",0,0.54,Ongoing,-,-,-,49,11.020408,,,,,0,0,0,,,,120243228740780517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739110517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739560517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",Instagram,Feed,"Mobile web",not_delivering,"7-day click or 1-day view",,,4,1,,"Using campaign budget",0,0.01,Ongoing,-,-,-,4,2.5,,,,,0,0,0,,,,120243228740780517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739110517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739560517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",Instagram,"Explore home",In-app,not_delivering,"7-day click or 1-day view",,,2,1,,"Using campaign budget",0,0,Ongoing,-,-,-,2,0,,,,,0,0,0,,,,120243228740780517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739110517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739560517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",Instagram,"Instagram Reels",Desktop,not_delivering,"7-day click or 1-day view",,,1,1,,"Using campaign budget",0,0,Ongoing,-,-,-,1,0,,,,,0,0,0,,,,120243228740780517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739110517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739560517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",Instagram,"Instagram Reels",In-app,not_delivering,"7-day click or 1-day view",1,actions:post_engagement,490,1.118367,7.14,"Using campaign budget",0,7.14,Ongoing,-,-,-,548,13.029197,,,,,0,0,0,,,,120243228740780517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739110517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739560517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",Instagram,"Instagram Stories",In-app,not_delivering,"7-day click or 1-day view",,,4,1,,"Using campaign budget",0,0.05,Ongoing,-,-,-,4,12.5,,,,,0,0,0,,,,120243228740780517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739110517,"Post: ‎""‎خلاص هيبدأوا.. آخر فرصة للحجز بخصم بيوصل 50% حقيقي!‎""‎",120243228739560517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Facebook,"Facebook profile feed",In-app,not_delivering,"7-day click or 1-day view",,,155,1,,"Using campaign budget",0,4.169869,Ongoing,-,-,-,155,26.902384,1,,4.169869,0.645161,5,3.225806,0.833974,,,,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Facebook,"Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",12,actions:onsite_conversion.messaging_conversation_started_7d,2248,1.761121,7.79558931,"Using campaign budget",0,93.547072,Ongoing,-,-,-,3959,23.628965,31,,3.017647,0.783026,46,1.16191,2.033632,,,12,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,7.795589
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Facebook,"Ads on Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,8,1.625,,"Using campaign budget",0,0.259992,Ongoing,-,-,-,13,19.999374,,,,,0,0,0,,,,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Facebook,"Facebook Stories",In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,324,1.064815,13.87956553,"Using campaign budget",0,13.879566,Ongoing,-,-,-,345,40.230625,2,,6.939783,0.57971,3,0.869565,4.626522,,,1,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,13.879566
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Facebook,Feed,In-app,not_delivering,"7-day click or 1-day view",57,actions:onsite_conversion.messaging_conversation_started_7d,15851,1.728282,12.27505435,"Using campaign budget",0,699.678098,Ongoing,-,-,-,27395,25.540358,305,,2.294027,1.113342,757,2.763278,0.924278,,,57,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,12.275054
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Facebook,Marketplace,In-app,not_delivering,"7-day click or 1-day view",,,5,1,,"Using campaign budget",0,0.339989,Ongoing,-,-,-,5,67.997871,,,,,0,0,0,,,,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",,,8,1.125,,"Using campaign budget",0,0.619981,Ongoing,-,-,-,9,68.886733,,,,,0,0,0,,,,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Instagram,Feed,In-app,not_delivering,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,480,1.227083,8.88222196,"Using campaign budget",0,35.528888,Ongoing,-,-,-,589,60.320692,4,,8.882222,0.679117,7,1.188455,5.075555,,,4,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,8.882222
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Instagram,"Explore home",In-app,not_delivering,"7-day click or 1-day view",,,4,2,,"Using campaign budget",0,0.019999,Ongoing,-,-,-,8,2.499922,,,,,0,0,0,,,,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Instagram,"Instagram Reels",In-app,not_delivering,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,1368,1.462719,17.55195057,"Using campaign budget",0,70.207802,Ongoing,-,-,-,2001,35.086358,15,,4.68052,0.749625,18,0.89955,3.900433,,,4,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,17.551951
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",Instagram,"Instagram Stories",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,192,1.244792,5.2198366,"Using campaign budget",0,10.439673,Ongoing,-,-,-,239,43.680641,2,,5.219837,0.83682,2,0.83682,5.219837,,,2,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,5.219837
"Promoting website: https://facebook.com/MuttahedaCenter.MTC",WhatsApp,Status,In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,1008,1.056548,29.68907065,"Using campaign budget",0,29.689071,Ongoing,-,-,-,1065,27.877062,1,,29.689071,0.093897,4,0.375587,7.422268,,,1,120243284531550517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531300517,"[4/22/2026] Promoting https://facebook.com/MuttahedaCenter.MTC",120243284531470517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,29.689071
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,"Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,17.87,2023-06-25,-,-,-,1482,12.05803,2,,8.935,0.134953,12,0.809717,1.489167,,,,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,"Ads on Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.52,2023-06-25,-,-,-,156,3.333333,,,,,0,0,0,,,,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,"Facebook Stories",In-app,not_delivering,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,0,0,6.4025,"Using campaign budget",0,25.61,2023-06-25,-,-,-,2280,11.232456,7,,3.658571,0.307018,10,0.438596,2.561,,,4,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,6.4025
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,Feed,Desktop,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,12.08,2023-06-25,-,-,-,356,33.932584,,,,,3,0.842697,4.026667,,,,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,Feed,In-app,not_delivering,"7-day click or 1-day view",18,actions:onsite_conversion.messaging_conversation_started_7d,0,0,22.04444444,"Using campaign budget",0,396.8,2023-06-25,-,-,-,17860,22.217245,46,,8.626087,0.257559,593,3.320269,0.66914,,,18,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,22.044444
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,"In-stream reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,2.01,2023-06-25,-,-,-,524,3.835878,,,,,0,0,0,,,,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,Marketplace,Desktop,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.01,2023-06-25,-,-,-,8,1.25,,,,,0,0,0,,,,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,Marketplace,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.38,2023-06-25,-,-,-,351,1.082621,2,,0.19,0.569801,2,0.569801,0.19,,,,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,"Search results",Desktop,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.01,2023-06-25,-,-,-,1,10,,,,,0,0,0,,,,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,11.83,"Using campaign budget",0,11.83,2023-06-25,-,-,-,260,45.5,3,,3.943333,1.153846,9,3.461538,1.314444,,,1,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,11.83
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Facebook,"Feed: video feeds",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,0,0,7.155,"Using campaign budget",0,14.31,2023-06-25,-,-,-,1226,11.672104,6,,2.385,0.489396,11,0.897227,1.300909,,,2,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,7.155
"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",Instagram,Feed,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,5.47,2023-06-25,-,-,-,189,28.941799,,,,,0,0,0,,,,23855277821320516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820000516,"Post: ‎""‎حققنا المعادلة الصعبة السنة دي في كورسات الصيف من...‎""‎",23855277820790516,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
